row_id,query_company,query_city,query_state,severity,issue_codes,narrative
7919876,Sparks a Freeman Company,Elk Grove,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7919877,Shanghai Meiyin International Travel Service Co Ltd/APA/San Francisco,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7919882,Zhejiang CYTS MICE Co Ltd/Corporate Visiting Group/Apr 17-20/Buenos Aires,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7919886,Sintec Tur | Adium - Lanzamiento Bunatril + Cenotem FFVV | Buenos Aires,Buenos Aires,"Buenos Aires, CF",info,,No automated issues flagged; still spot-check for domain edge cases.
7919889,OhioHealth Grant Family Medicine,Columbus,OH,info,,No automated issues flagged; still spot-check for domain edge cases.
7919895,Wiz.io,Anaheim Hills,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7919896,NUTESA,San Isidro,Lima,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7919897,Ziegler Companies,Minneapolis,MN,info,,No automated issues flagged; still spot-check for domain edge cases.
7919899,"Shaw, Yoder, Anwih, Schmelzer & Lange",SACRAMENTO,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7919902,Wilder Retreats Quote Request | Nooks | October 2026,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7919907,Wayz / Embracon – Orlando,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7919910,TruMerit Dinner,Philadelphia,PA,info,,No automated issues flagged; still spot-check for domain edge cases.
7919911,VistaJet Ltd.,Luqa,LQA,info,,No automated issues flagged; still spot-check for domain edge cases.
7919912,"Portside Realty, LLC",Cary,NC,info,,No automated issues flagged; still spot-check for domain edge cases.
7919914,VeloSano,Brunswick,OH,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7919915,Rinderknecht Associates,MARION,IA,info,,No automated issues flagged; still spot-check for domain edge cases.
7919963,Waitwhile,Roswell,GA,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7919966,Shine The Light Conference,Vancouver,WA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7919971,"RSS Travel, Luis Soto Party, May 05, Orlando",Addison,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7919976,Western Weather Group,Chico,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7919977,WP2030,Buenos Aires,"Buenos Aires, CF",info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7919996,Rodan Energy Sales Kick Off,Toronto,ON,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7919997,Sexton Group Sales Training,"St. Marys, Ontario",ON,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7919998,Ontario Federation of 4 Wheel Drive (OF4WD),MILTON,ON,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920000,Siemens Mobility Limited,Oakville,ON,info,,No automated issues flagged; still spot-check for domain edge cases.
7920010,REI-Recreational Equipment Incorporated,Kent,WA,info,,No automated issues flagged; still spot-check for domain edge cases.
7920012,Whelan Mellen,Charleston,SC,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920014,Pro-ven/128971/Miami,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7920015,Oceandusk/World Cup 2026/3-4 star/21 June/Atlanta,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920016,Pro-ven/128970/Miami,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7920017,Put Progress First,Detroit,MI,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920020,Night Out LA,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7920021,Redwood Children's Services,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920022,Pet Business Marketing Ltd,Sunderland,DUR,info,,No automated issues flagged; still spot-check for domain edge cases.
7920025,PAD Enterprises,CUMMING,GA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920026,Omega - Annual Client Appreciation,Webster,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7920030,Voyage Tours – US Group,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920034,ResFrac Symposium,Houston,TX,info,,No automated issues flagged; still spot-check for domain edge cases.
7920037,Rizes Grupo Senosiain - Chicago,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7920042,SAMPS,Ann Arbor,MI,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920043,Xylix Secure Group,,,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920049,See Agency and Agent,Purcellville,VA,info,,No automated issues flagged; still spot-check for domain edge cases.
7920051,SEIUL Local 2015,Los Angeles,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7920059,RPAG,Trabuco Canyon,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7920066,"The Washington Tattoo, Inc.",Leesburg,VA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920068,Shanghai meiyin/Galaxy bu meeting/Boston,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920072,See Agency and Agent,Kansas City,MO,info,,No automated issues flagged; still spot-check for domain edge cases.
7920082,World Wide Express Group,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920083,Schneider Electirc,,TN,info,,No automated issues flagged; still spot-check for domain edge cases.
7920114,Safti First,Los Angeles,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7920120,"RSC MECHANICAL, INC.",clinton township,MI,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920121,United event/Attending ASGCT/Boston,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920123,Republic Services Off Site Meeting,Portland,ME,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920124,RG Events/Function-4,Sugar Land,TX,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920128,Whitmore Manufacturing LLC,Texas,TX,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920131,Preservation Management Regional Meeting,South Portland,ME,info,,No automated issues flagged; still spot-check for domain edge cases.
7920132,Smarter Technologies,New York,NY,info,,No automated issues flagged; still spot-check for domain edge cases.
7920133,Plan-It Meetings / Events,Raleigh,NC,info,,No automated issues flagged; still spot-check for domain edge cases.
7920139,Oceandusk/World Cup 2026/3-4 Star/16 June/Miami,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7920141,Rosemore Capital Strategies LLC,Baltimore,MD,info,,No automated issues flagged; still spot-check for domain edge cases.
7920142,Wayz / Embracon – Miami,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7920145,Reb3l Fitness,Carrollton,TX,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920148,Yo Planner/INFINIA 2026,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7920150,Omni Invictus LLC,Georgetown,TX,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920154,OLR Mayorista_Hilton Cancun All Inclusive_Marzo 2026,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7920158,Reunião de Liderança JAN - SP,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7920160,RENASE / EV 0037/26 Super Rodada -Somos Educação / Hilton São Paulo Morumbi,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920164,Scotts Flowers,Oklahoma City,OK,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920166,See Agency and Agent,Leatherhead,Surrey,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920167,W2M/ICARION CT/NY/WA. Roadshow 40-50 PAX. OCTUBRE 2026/US,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920175,Volunteer Benefits Association,,,info,DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
7920176,Penn Medicine 2nd Annual HR Summit,Philadelphia,PA,info,,No automated issues flagged; still spot-check for domain edge cases.
7920179,Pierre Accounting Conference,Los Angeles,CA,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920185,RevMed,Redwood City,CA,info,,No automated issues flagged; still spot-check for domain edge cases.
7920186,SJCSH Online Bookings,TREASURE ISLAND,FL,med,DUPLICATE_ROUNDED_SCORES_IN_TOP5,Two or more top-5 rows of DIFFERENT entities share the same score to 4 decimals; ordering looks arbitrary without exposed tie-breakers.
7920187,SJCSH Online Bookings,Zephyr Cove,NV,info,,No automated issues flagged; still spot-check for domain edge cases.
7920188,William Choy,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only)."
7920189,See Agency and Agent,Litchfield Park,AZ,info,,No automated issues flagged; still spot-check for domain edge cases.
7920190,Senosian DDW Chicago May 2026,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7920192,U GLOW | AHERN Marzo 2026 |,,,info,,No automated issues flagged; still spot-check for domain edge cases.
7920196,Red Carpet Award Ceremony,,,info,NO_QUERY_GEO_RANK1_HAS_LOCATION;DUPLICATE_ROUNDED_SCORES_IN_TOP5,"Query omits city/state and rank-1 carries an address, but no same-name bare row ties it — acceptable when rank-1 is the best/only-named match (info only). Top-5 score ties are all the same entity (multi-office); expected, not a ranking defect (info only)."
